lookup_id,energy,status,xyz_file,log_file,elapsed_seconds
CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf51,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf51_gxtb.log,0.012484582024626434
CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf93,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf93_gxtb.log,0.01247113395947963
CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf39,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf39_gxtb.log,0.0461337270680815
CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf41,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf41_gxtb.log,0.047731797909364104
CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf22,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf22_gxtb.log,0.019385528983548284
CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf14,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf14_gxtb.log,0.05221844301559031
CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf74,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf74_gxtb.log,0.021412889007478952
CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf1,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf1_gxtb.log,0.013222509995102882
CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf81,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf81_gxtb.log,0.0270744749577716
CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf21,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf21_gxtb.log,0.014559442060999572
CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf25,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/CCRCUPLGCSFEDV-BQYQJAHWSA-N_conf25_gxtb.log,0.030310010071843863
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf47,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf47_gxtb.log,0.01991808693856001
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf61,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf61_gxtb.log,0.01961676694918424
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf57,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf57_gxtb.log,0.02214928693138063
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf4,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf4_gxtb.log,0.012461810954846442
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf81,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf81_gxtb.log,0.012811933062039316
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf87,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf87_gxtb.log,0.012647288967855275
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf80,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf80_gxtb.log,0.019945099018514156
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf5,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf5_gxtb.log,0.013050711946561933
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf26,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf26_gxtb.log,0.0196397959953174
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf32,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf32_gxtb.log,0.012377451988868415
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf85,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf85_gxtb.log,0.019806899945251644
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf96,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf96_gxtb.log,0.012734036077745259
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf58,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf58_gxtb.log,0.019983664038591087
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf39,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf39_gxtb.log,0.019672044087201357
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf65,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf65_gxtb.log,0.012693892931565642
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf51,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf51_gxtb.log,0.012996774981729686
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf7,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf7_gxtb.log,0.01985448889899999
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf43,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf43_gxtb.log,0.0469909239327535
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf73,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf73_gxtb.log,0.018648889963515103
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf37,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf37_gxtb.log,0.014404989895410836
DPBJAVGHACCNRL-UHFFFAOYSA-N_conf36,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/DPBJAVGHACCNRL-UHFFFAOYSA-N_conf36_gxtb.log,0.03993025701493025
DPBJAVGHACCNRL-UHFFFAOYSA-N_conf97,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/DPBJAVGHACCNRL-UHFFFAOYSA-N_conf97_gxtb.log,0.04975409107282758
DPBJAVGHACCNRL-UHFFFAOYSA-N_conf65,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/DPBJAVGHACCNRL-UHFFFAOYSA-N_conf65_gxtb.log,0.05993207800202072
DPBJAVGHACCNRL-UHFFFAOYSA-N_conf23,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/DPBJAVGHACCNRL-UHFFFAOYSA-N_conf23_gxtb.log,0.02079157007392496
DPBJAVGHACCNRL-UHFFFAOYSA-N_conf57,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/DPBJAVGHACCNRL-UHFFFAOYSA-N_conf57_gxtb.log,0.045200271997600794
DPBJAVGHACCNRL-UHFFFAOYSA-N_conf82,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/DPBJAVGHACCNRL-UHFFFAOYSA-N_conf82_gxtb.log,0.04536776803433895
DPBJAVGHACCNRL-UHFFFAOYSA-N_conf20,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/DPBJAVGHACCNRL-UHFFFAOYSA-N_conf20_gxtb.log,0.029113980010151863
DPBJAVGHACCNRL-UHFFFAOYSA-N_conf78,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/DPBJAVGHACCNRL-UHFFFAOYSA-N_conf78_gxtb.log,0.013381800963543355
DPBJAVGHACCNRL-UHFFFAOYSA-N_conf63,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/DPBJAVGHACCNRL-UHFFFAOYSA-N_conf63_gxtb.log,0.020667277043685317
DPBJAVGHACCNRL-UHFFFAOYSA-N_conf96,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/DPBJAVGHACCNRL-UHFFFAOYSA-N_conf96_gxtb.log,0.020285431994125247
DPBJAVGHACCNRL-UHFFFAOYSA-N_conf29,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/DPBJAVGHACCNRL-UHFFFAOYSA-N_conf29_gxtb.log,0.02008831105194986
DPBJAVGHACCNRL-UHFFFAOYSA-N_conf10,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/DPBJAVGHACCNRL-UHFFFAOYSA-N_conf10_gxtb.log,0.019208342884667218
DPBJAVGHACCNRL-UHFFFAOYSA-N_conf61,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/DPBJAVGHACCNRL-UHFFFAOYSA-N_conf61_gxtb.log,0.030431671999394894
DPBJAVGHACCNRL-UHFFFAOYSA-N_conf98,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/DPBJAVGHACCNRL-UHFFFAOYSA-N_conf98_gxtb.log,0.01840938301756978
DPBJAVGHACCNRL-UHFFFAOYSA-N_conf66,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/DPBJAVGHACCNRL-UHFFFAOYSA-N_conf66_gxtb.log,0.023874017992056906
DPBJAVGHACCNRL-UHFFFAOYSA-N_conf60,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/DPBJAVGHACCNRL-UHFFFAOYSA-N_conf60_gxtb.log,0.04504099697805941
DPBJAVGHACCNRL-UHFFFAOYSA-N_conf85,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/DPBJAVGHACCNRL-UHFFFAOYSA-N_conf85_gxtb.log,0.039795514079742134
DPBJAVGHACCNRL-UHFFFAOYSA-N_conf52,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/DPBJAVGHACCNRL-UHFFFAOYSA-N_conf52_gxtb.log,0.01977608201559633
