inchi_key,conf_id,method,energy,charge,rot_bonds,filename
DPBJAVGHACCNRL-UHFFFAOYSA-N,0,rdkit,43.71443074129413,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf0.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,1,rdkit,48.219507882219446,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf1.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,2,rdkit,44.430392920497134,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf2.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,3,rdkit,43.897723301147714,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf3.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,4,rdkit,42.99773027954541,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf4.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,5,rdkit,55.434036606893606,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf5.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,6,rdkit,66.34319704132207,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf6.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,7,rdkit,42.57399856976554,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf7.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,8,rdkit,37.71326627229966,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf8.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,9,rdkit,43.08729194358636,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf9.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,10,rdkit,32.95241694973302,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf10.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,11,rdkit,45.62053634147604,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf11.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,12,rdkit,38.68880250581273,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf12.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,13,rdkit,38.33746974175758,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf13.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,14,rdkit,185.82949919241514,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf14.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,15,rdkit,50.24690221698935,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf15.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,16,rdkit,50.520554700897044,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf16.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,17,rdkit,47.079968847570996,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf17.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,18,rdkit,37.146410677948694,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf18.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,19,rdkit,43.275254453965,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf19.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,20,rdkit,31.863691175518188,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf20.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,21,rdkit,43.301510247380655,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf21.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,22,rdkit,38.278642473412084,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf22.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,23,rdkit,29.781372013933304,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf23.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,24,rdkit,37.72603833839191,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf24.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,25,rdkit,40.85412035627117,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf25.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,26,rdkit,45.04942794795835,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf26.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,27,rdkit,42.94612274075533,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf27.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,28,rdkit,60.32436026229134,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf28.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,29,rdkit,32.62550453044763,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf29.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,30,rdkit,43.33061065270234,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf30.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,31,rdkit,41.43824658609246,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf31.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,32,rdkit,47.8292029629356,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf32.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,33,rdkit,44.18895167827896,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf33.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,34,rdkit,34.563711133356826,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf34.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,35,rdkit,35.371819651151704,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf35.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,36,rdkit,28.458323991164043,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf36.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,37,rdkit,46.84662877862544,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf37.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,38,rdkit,37.45888779036326,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf38.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,39,rdkit,49.703625829135795,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf39.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,40,rdkit,35.81183507059595,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf40.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,41,rdkit,40.19751377788481,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf41.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,42,rdkit,41.177202313404706,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf42.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,43,rdkit,36.089194355091486,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf43.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,44,rdkit,48.81620096372119,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf44.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,45,rdkit,41.906234183656544,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf45.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,46,rdkit,39.52252754522125,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf46.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,47,rdkit,54.74902117901886,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf47.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,48,rdkit,51.06165988397441,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf48.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,49,rdkit,40.90011369697791,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf49.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,50,rdkit,34.58172771974305,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf50.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,51,rdkit,45.877578277418266,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf51.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,52,rdkit,34.50922148820136,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf52.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,53,rdkit,44.85608633730267,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf53.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,54,rdkit,41.30757496596052,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf54.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,55,rdkit,39.06134863275361,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf55.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,56,rdkit,39.119301133404164,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf56.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,57,rdkit,30.288564747721704,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf57.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,58,rdkit,41.58808275333324,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf58.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,59,rdkit,49.65145929885707,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf59.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,60,rdkit,34.01792129675142,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf60.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,61,rdkit,33.42741239158165,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf61.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,62,rdkit,51.16781774045146,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf62.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,63,rdkit,32.281756487769044,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf63.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,64,rdkit,50.787425827705576,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf64.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,65,rdkit,29.641343327943517,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf65.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,66,rdkit,33.794217350074966,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf66.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,67,rdkit,57.87489852098826,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf67.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,68,rdkit,38.0941426431441,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf68.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,69,rdkit,34.84539121435399,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf69.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,70,rdkit,36.93703766098274,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf70.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,71,rdkit,35.07458243428567,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf71.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,72,rdkit,43.74107794295698,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf72.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,73,rdkit,44.368349711971305,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf73.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,74,rdkit,41.90675032295867,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf74.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,75,rdkit,41.803061690413756,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf75.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,76,rdkit,34.50984318471957,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf76.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,77,rdkit,36.27948591588116,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf77.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,78,rdkit,31.977810239090097,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf78.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,79,rdkit,35.2366822368301,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf79.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,80,rdkit,42.5944406278266,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf80.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,81,rdkit,42.83872138452224,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf81.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,82,rdkit,30.548413051052304,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf82.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,83,rdkit,37.037855706432126,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf83.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,84,rdkit,36.649931343111824,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf84.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,85,rdkit,34.08679615792024,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf85.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,86,rdkit,40.167459618545024,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf86.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,87,rdkit,57.94889504236784,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf87.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,88,rdkit,38.804034550559464,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf88.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,89,rdkit,39.06320018706392,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf89.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,90,rdkit,34.64746365643223,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf90.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,91,rdkit,42.777788774478736,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf91.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,92,rdkit,61.22760532351554,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf92.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,93,rdkit,50.44671860828148,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf93.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,94,rdkit,40.266225609416125,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf94.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,95,rdkit,40.77637401757999,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf95.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,96,rdkit,32.403548847326846,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf96.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,97,rdkit,29.037250314376962,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf97.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,98,rdkit,33.6417308708425,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf98.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,99,rdkit,42.09889152191518,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf99.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,100,rdkit,41.40279092505501,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf100.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,101,rdkit,30.765294322992528,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf101.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,102,rdkit,32.76383147892468,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf102.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,103,rdkit,36.30336498036448,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf103.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,104,rdkit,31.437104269005083,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf104.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,105,rdkit,44.915764974518595,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf105.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,106,rdkit,37.24776744305314,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf106.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,107,rdkit,36.36415422733955,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf107.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,108,rdkit,41.40466154516232,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf108.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,109,rdkit,43.3569074835638,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf109.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,110,rdkit,41.03425474904303,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf110.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,111,rdkit,38.26912209693358,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf111.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,112,rdkit,45.67787202176771,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf112.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,113,rdkit,37.888117281013464,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf113.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,114,rdkit,31.95148595176061,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf114.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,115,rdkit,33.53605387337641,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf115.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,116,rdkit,32.58309728240424,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf116.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,117,rdkit,31.589572943633666,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf117.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,118,rdkit,48.293609949577046,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf118.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,119,rdkit,46.85096024635805,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf119.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,120,rdkit,48.3336815517534,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf120.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,121,rdkit,37.598116021446224,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf121.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,122,rdkit,34.76877611391464,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf122.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,123,rdkit,34.225082690760374,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf123.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,124,rdkit,44.111519814044264,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf124.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,125,rdkit,33.19712712191795,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf125.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,126,rdkit,41.06461003755304,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf126.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,127,rdkit,40.918663405474064,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf127.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,128,rdkit,42.453159679251144,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf128.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,129,rdkit,37.4959309300659,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf129.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,130,rdkit,35.779336525305226,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf130.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,131,rdkit,45.8623067043977,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf131.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,132,rdkit,50.47070990331023,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf132.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,133,rdkit,38.36679097531342,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf133.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,134,rdkit,34.32292995398079,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf134.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,135,rdkit,38.19376431625294,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf135.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,136,rdkit,38.52813717650108,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf136.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,137,rdkit,33.57373383852225,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf137.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,138,rdkit,35.335472450718534,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf138.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,139,rdkit,30.41835477328369,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf139.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,140,rdkit,47.308551679107474,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf140.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,141,rdkit,32.34218056728335,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf141.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,142,rdkit,31.002606807463867,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf142.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,143,rdkit,42.11480668231155,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf143.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,144,rdkit,29.257388759559387,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf144.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,145,rdkit,29.989466496447083,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf145.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,146,rdkit,48.235225357741044,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf146.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,147,rdkit,48.270369847367306,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf147.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,148,rdkit,54.1946612506408,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf148.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,149,rdkit,32.359904689385615,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf149.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,150,rdkit,35.245154642515736,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf150.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,151,rdkit,42.22772956286134,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf151.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,152,rdkit,38.446048974897856,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf152.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,153,rdkit,41.61121911401398,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf153.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,154,rdkit,29.05931897628393,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf154.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,155,rdkit,47.19451319709608,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf155.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,156,rdkit,32.257280162601894,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf156.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,157,rdkit,43.159799030141635,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf157.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,158,rdkit,34.4473357592875,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf158.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,159,rdkit,57.977396506022046,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf159.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,160,rdkit,40.43790448222655,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf160.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,161,rdkit,31.051532653466648,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf161.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,162,rdkit,36.85745599414592,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf162.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,163,rdkit,36.87602401475717,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf163.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,164,rdkit,49.1317492889112,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf164.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,165,rdkit,41.46235808273825,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf165.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,166,rdkit,37.52168718660074,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf166.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,167,rdkit,40.184695079632014,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf167.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,168,rdkit,60.77774361852784,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf168.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,169,rdkit,46.961839436681316,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf169.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,170,rdkit,40.60516088204791,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf170.xyz
DPBJAVGHACCNRL-UHFFFAOYSA-N,171,rdkit,45.89487848687496,0,6,DPBJAVGHACCNRL-UHFFFAOYSA-N_conf171.xyz
